,Código DANE,Municipio,Departamento,clasificacion,Recurso Natural,min agrupado,Año Liquidado,Periodo,Regalías causadas,Índice,year,regalias_causadas_pc,indice_2024
8186,25754,Soacha,Cundinamarca,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2016,2015-2016,7429102.0,93.11,2016,11597026.895225003,64.06040157636336
8187,25754,Soacha,Cundinamarca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2016,2015-2016,75542249.6,93.11,2016,117923471.81893587,64.06040157636336
8188,25769,Subachoque,Cundinamarca,Carbon (Ton),CARBON,Carbon (Ton),2016,2015-2016,102708308.72,93.11,2016,160330416.5952914,64.06040157636336
8189,25769,Subachoque,Cundinamarca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2016,2015-2016,5877213.96,93.11,2016,9174488.163322005,64.06040157636336
8190,25769,Subachoque,Cundinamarca,Materiales Construcción (M3),GRAVAs DE RIO,Gravas (M3),2016,2015-2016,1223139.99,93.11,2016,1909354.2342877027,64.06040157636336
8191,25769,Subachoque,Cundinamarca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2016,2015-2016,208109.04,93.11,2016,324863.7768090216,64.06040157636336
8192,25772,Suesca,Cundinamarca,Carbon (Ton),CARBON,Carbon (Ton),2016,2015-2016,176854877.59,93.11,2016,276075193.47061807,64.06040157636336
8193,25779,Susa,Cundinamarca,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2016,2015-2016,125250.0,93.11,2016,195518.59950596068,64.06040157636336
8194,25779,Susa,Cundinamarca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2016,2015-2016,272942.99,93.11,2016,426071.30658498546,64.06040157636336
8195,25781,Sutatausa,Cundinamarca,Carbon (Ton),CARBON,Carbon (Ton),2016,2015-2016,2149650707.87,93.11,2016,3355662242.153608,64.06040157636336
8196,25781,Sutatausa,Cundinamarca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2016,2015-2016,7136097.45,93.11,2016,11139638.956982493,64.06040157636336
8197,25781,Sutatausa,Cundinamarca,Otro Mineral No Metalico (Ton),ARCILLAS CAOLINITICA,Arcillas (Ton),2016,2015-2016,368011.92,93.11,2016,574476.4487017936,64.06040157636336
8198,25785,Tabio,Cundinamarca,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2016,2015-2016,742538.08,93.11,2016,1159121.8002510578,64.06040157636336
8199,25785,Tabio,Cundinamarca,Materiales Construcción (M3),ARENAS,Arenas (M3),2016,2015-2016,13676633.02,93.11,2016,21349589.892434154,64.06040157636336
8200,25785,Tabio,Cundinamarca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2016,2015-2016,16549108.99,93.11,2016,25833601.698972482,64.06040157636336
8201,25785,Tabio,Cundinamarca,Materiales Construcción (M3),GRAVAs DE RIO,Gravas (M3),2016,2015-2016,359947.67,93.11,2016,561887.9387930834,64.06040157636336
8202,25785,Tabio,Cundinamarca,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2016,2015-2016,500778.0,93.11,2016,781727.8500869939,64.06040157636336
8203,25785,Tabio,Cundinamarca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2016,2015-2016,500778.0,93.11,2016,781727.8500869939,64.06040157636336
8204,25793,Tausa,Cundinamarca,Carbon (Ton),CARBON,Carbon (Ton),2016,2015-2016,927245316.45,93.11,2016,1447454735.894334,64.06040157636336
8205,25793,Tausa,Cundinamarca,Materiales Construcción (M3),ARENA DE CANTERA,Arenas (M3),2016,2015-2016,112279.97,93.11,2016,175272.035824122,64.06040157636336
8206,25793,Tausa,Cundinamarca,Materiales Construcción (M3),ARENAS,Arenas (M3),2016,2015-2016,984300.74,93.11,2016,1536519.7778641176,64.06040157636336
8207,25793,Tausa,Cundinamarca,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2016,2015-2016,3632379.0,93.11,2016,5670240.758122651,64.06040157636336
8208,25793,Tausa,Cundinamarca,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2016,2015-2016,1567300.02,93.11,2016,2446597.2448388357,64.06040157636336
8209,25793,Tausa,Cundinamarca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2016,2015-2016,11849449.99,93.11,2016,18497308.319047663,64.06040157636336
8210,25805,Tibacuy,Cundinamarca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2016,2015-2016,96134.0,93.11,2016,150067.7448695092,64.06040157636336
8211,25807,Tibirita,Cundinamarca,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2016,2015-2016,1793499.02,93.11,2016,2799699.9329797444,64.06040157636336
8212,25807,Tibirita,Cundinamarca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2016,2015-2016,6024490.98,93.11,2016,9404391.530106928,64.06040157636336
8213,25815,Tocaima,Cundinamarca,Carbon (Ton),CARBON,Carbon (Ton),2016,2015-2016,938215.75,93.11,2016,1464579.8760433896,64.06040157636336
8214,25815,Tocaima,Cundinamarca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2016,2015-2016,137000.0,93.11,2016,213860.66373107076,64.06040157636336
8215,25817,Tocancipa,Cundinamarca,Materiales Construcción (M3),ARENA DE CANTERA,Arenas (M3),2016,2015-2016,8688565.64,93.11,2016,13563083.318550188,64.06040157636336
8216,25817,Tocancipa,Cundinamarca,Materiales Construcción (M3),ARENAS,Arenas (M3),2016,2015-2016,24433599.09,93.11,2016,38141501.59654224,64.06040157636336
8217,25817,Tocancipa,Cundinamarca,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2016,2015-2016,984428.0,93.11,2016,1536718.4341273762,64.06040157636336
8218,25817,Tocancipa,Cundinamarca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2016,2015-2016,1139532.0,93.11,2016,1778839.9260057996,64.06040157636336
8219,25817,Tocancipa,Cundinamarca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2016,2015-2016,606180.0,93.11,2016,946263.1908065729,64.06040157636336
8220,25817,Tocancipa,Cundinamarca,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2016,2015-2016,16030596.97,93.11,2016,25024190.56941235,64.06040157636336
8221,25839,Ubala,Cundinamarca,Hierro (Ton),HIERRO,Hierro (Ton),2016,2015-2016,684680330.0,93.11,2016,1068804305.2365589,64.06040157636336
8222,25839,Ubala,Cundinamarca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2016,2015-2016,250800.0,93.11,2016,391505.5070346901,64.06040157636336
8223,25843,Villa de San Diego de Ubate,Cundinamarca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2016,2015-2016,840721.61,93.11,2016,1312388.9162602513,64.06040157636336
8224,25845,Une,Cundinamarca,Materiales Construcción (M3),ARENA DE CANTERA,Arenas (M3),2016,2015-2016,2086412.48,93.11,2016,3256945.677296273,64.06040157636336
8225,25845,Une,Cundinamarca,Materiales Construcción (M3),ARENAS,Arenas (M3),2016,2015-2016,6561498.970000001,93.11,2016,10242675.363466697,64.06040157636336
8226,25845,Une,Cundinamarca,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2016,2015-2016,7137632.0,93.11,2016,11142034.430570293,64.06040157636336
8227,25845,Une,Cundinamarca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2016,2015-2016,22752236.96,93.11,2016,35516850.34768029,64.06040157636336
8228,25845,Une,Cundinamarca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2016,2015-2016,608705.31,93.11,2016,950205.2672498336,64.06040157636336
8229,25851,utica,Cundinamarca,Materiales Construcción (M3),ARENAS,Arenas (M3),2016,2015-2016,39400.0,93.11,2016,61504.45365696488,64.06040157636336
8230,25851,utica,Cundinamarca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2016,2015-2016,92500.0,93.11,2016,144394.97368703684,64.06040157636336
8231,25873,Villapinzon,Cundinamarca,Carbon (Ton),CARBON,Carbon (Ton),2016,2015-2016,7405412.23,93.11,2016,11560046.530729847,64.06040157636336
8232,25875,Villeta,Cundinamarca,Materiales Construcción (M3),ARENAS,Arenas (M3),2016,2015-2016,1501805.98,93.11,2016,2344359.2969203736,64.06040157636336
8233,25875,Villeta,Cundinamarca,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2016,2015-2016,2848298.76,93.11,2016,4446270.53516778,64.06040157636336
8234,25875,Villeta,Cundinamarca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2016,2015-2016,6729089.0,93.11,2016,10504287.882083558,64.06040157636336
8235,25875,Villeta,Cundinamarca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2016,2015-2016,2947582.44,93.11,2016,4601255.014747803,64.06040157636336
8236,25899,Zipaquira,Cundinamarca,Carbon (Ton),CARBON,Carbon (Ton),2016,2015-2016,151575360.06,93.11,2016,236613190.56720904,64.06040157636336
8237,25899,Zipaquira,Cundinamarca,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2016,2015-2016,190779.96,93.11,2016,297812.61950501555,64.06040157636336
8238,25899,Zipaquira,Cundinamarca,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2016,2015-2016,38902065.03,93.11,2016,60727163.85273779,64.06040157636336
8239,25899,Zipaquira,Cundinamarca,Sal (Ton),SAL,Sal (Ton),2016,2015-2016,1266593626.19,93.11,2016,1977186522.4418771,64.06040157636336
8240,27001,Quibdo,Choco,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2016,2015-2016,1031242.03,93.11,2016,1609796.3868845021,64.06040157636336
8241,27001,Quibdo,Choco,Materiales Construcción (M3),ARENAS,Arenas (M3),2016,2015-2016,2349660.0300000003,93.11,2016,3667882.1427603485,64.06040157636336
8242,27001,Quibdo,Choco,Materiales Construcción (M3),GRAVAS,Gravas (M3),2016,2015-2016,478654.56,93.11,2016,747192.5686095156,64.06040157636336
8243,27001,Quibdo,Choco,Materiales Construcción (M3),GRAVAs DE RIO,Gravas (M3),2016,2015-2016,318634.06000000006,93.11,2016,497396.2887512835,64.06040157636336
8244,27001,Quibdo,Choco,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,5337556065.12,93.11,2016,8332067757.57931,64.06040157636336
8245,27001,Quibdo,Choco,Metales Preciosos (Gr),PLATA,Plata (Gr),2016,2015-2016,2274453.05,93.11,2016,3550482.03575298,64.06040157636336
8246,27001,Quibdo,Choco,Metales Preciosos (Gr),PLATINO,Platino (Gr),2016,2015-2016,332118682.52,93.11,2016,518446145.11836475,64.06040157636336
8247,27006,Acandi,Choco,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,6805586986.59,93.11,2016,10623703284.902739,64.06040157636336
8248,27006,Acandi,Choco,Metales Preciosos (Gr),PLATA,Plata (Gr),2016,2015-2016,33706.09,93.11,2016,52616.107877220486,64.06040157636336
8249,27006,Acandi,Choco,Metales Preciosos (Gr),PLATINO,Platino (Gr),2016,2015-2016,17359192.56,93.11,2016,27098163.81545303,64.06040157636336
8250,27050,Atrato,Choco,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,1648158563.96,93.11,2016,2572819594.325066,64.06040157636336
8251,27050,Atrato,Choco,Metales Preciosos (Gr),PLATA,Plata (Gr),2016,2015-2016,1011684.48,93.11,2016,1579266.5283154978,64.06040157636336
8252,27050,Atrato,Choco,Metales Preciosos (Gr),PLATINO,Platino (Gr),2016,2015-2016,99254308.71,93.11,2016,154938630.21087006,64.06040157636336
8253,27073,Bagado,Choco,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,1272242386.67,93.11,2016,1986004388.6134877,64.06040157636336
8254,27073,Bagado,Choco,Metales Preciosos (Gr),PLATA,Plata (Gr),2016,2015-2016,255099.27,93.11,2016,398216.78247818706,64.06040157636336
8255,27073,Bagado,Choco,Metales Preciosos (Gr),PLATINO,Platino (Gr),2016,2015-2016,3030508.35,93.11,2016,4730704.57790914,64.06040157636336
8256,27135,El Canton del San Pablo,Choco,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,1006405434.13,93.11,2016,1571025796.5372133,64.06040157636336
8257,27135,El Canton del San Pablo,Choco,Metales Preciosos (Gr),PLATA,Plata (Gr),2016,2015-2016,1594560.44,93.11,2016,2489151.489472323,64.06040157636336
8258,27135,El Canton del San Pablo,Choco,Metales Preciosos (Gr),PLATINO,Platino (Gr),2016,2015-2016,295472833.36,93.11,2016,461240994.57569104,64.06040157636336
8259,27160,Certegui,Choco,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,1673878394.33,93.11,2016,2612968937.346809,64.06040157636336
8260,27160,Certegui,Choco,Metales Preciosos (Gr),PLATA,Plata (Gr),2016,2015-2016,621814.2,93.11,2016,970668.5951051443,64.06040157636336
8261,27160,Certegui,Choco,Metales Preciosos (Gr),PLATINO,Platino (Gr),2016,2015-2016,83842533.33,93.11,2016,130880436.69232279,64.06040157636336
8262,27205,Condoto,Choco,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,4197679677.23,93.11,2016,6552690232.867407,64.06040157636336
8263,27205,Condoto,Choco,Metales Preciosos (Gr),PLATA,Plata (Gr),2016,2015-2016,4927121.74,93.11,2016,7691368.800001375,64.06040157636336
8264,27205,Condoto,Choco,Metales Preciosos (Gr),PLATINO,Platino (Gr),2016,2015-2016,753375072.6,93.11,2016,1176038635.5086105,64.06040157636336
8265,27245,El Carmen de Atrato,Choco,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,1005908551.89,93.11,2016,1570250150.072669,64.06040157636336
8266,27245,El Carmen de Atrato,Choco,Metales Preciosos (Gr),PLATA,Plata (Gr),2016,2015-2016,27578246.94,93.11,2016,43050380.9863341,64.06040157636336
8267,27361,Istmina,Choco,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2016,2015-2016,977027.0,93.11,2016,1525165.2752056706,64.06040157636336
8268,27361,Istmina,Choco,Materiales Construcción (M3),ARENAS,Arenas (M3),2016,2015-2016,1119078.96,93.11,2016,1746912.1835990977,64.06040157636336
8269,27361,Istmina,Choco,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,10998097816.19,93.11,2016,17168324808.391485,64.06040157636336
8270,27361,Istmina,Choco,Metales Preciosos (Gr),PLATA,Plata (Gr),2016,2015-2016,4695643.72,93.11,2016,7330025.420465943,64.06040157636336
8271,27361,Istmina,Choco,Metales Preciosos (Gr),PLATINO,Platino (Gr),2016,2015-2016,658049047.33,93.11,2016,1027232160.7999461,64.06040157636336
8272,27413,Lloro,Choco,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,3830426269.34,93.11,2016,5979397841.853881,64.06040157636336
8273,27413,Lloro,Choco,Metales Preciosos (Gr),PLATA,Plata (Gr),2016,2015-2016,990064.05,93.11,2016,1545516.458899796,64.06040157636336
8274,27413,Lloro,Choco,Metales Preciosos (Gr),PLATINO,Platino (Gr),2016,2015-2016,53720536.05,93.11,2016,83859193.39884609,64.06040157636336
8275,27425,Medio Atrato,Choco,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,2054552879.76,93.11,2016,3207211989.3142805,64.06040157636336
8276,27425,Medio Atrato,Choco,Metales Preciosos (Gr),PLATA,Plata (Gr),2016,2015-2016,1203707.91,93.11,2016,1879020.2377440876,64.06040157636336
8277,27425,Medio Atrato,Choco,Metales Preciosos (Gr),PLATINO,Platino (Gr),2016,2015-2016,181209272.06,93.11,2016,282872519.6859546,64.06040157636336
8278,27430,Medio Baudo,Choco,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,3318253.71,93.11,2016,5179882.779917431,64.06040157636336
8279,27430,Medio Baudo,Choco,Metales Preciosos (Gr),PLATA,Plata (Gr),2016,2015-2016,7221.79,93.11,2016,11273.407319170872,64.06040157636336
8280,27450,Medio San Juan,Choco,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,92557251.06,93.11,2016,144484344.1227369,64.06040157636336
8281,27450,Medio San Juan,Choco,Metales Preciosos (Gr),PLATA,Plata (Gr),2016,2015-2016,172545.55,93.11,2016,269348.2178601654,64.06040157636336
8282,27450,Medio San Juan,Choco,Metales Preciosos (Gr),PLATINO,Platino (Gr),2016,2015-2016,23981137.04,93.11,2016,37435196.23649756,64.06040157636336
8283,27491,Novita,Choco,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,2268012112.37,93.11,2016,3540427559.8653727,64.06040157636336
8284,27491,Novita,Choco,Metales Preciosos (Gr),PLATA,Plata (Gr),2016,2015-2016,1563892.54,93.11,2016,2441278.0774340886,64.06040157636336
8285,27491,Novita,Choco,Metales Preciosos (Gr),PLATINO,Platino (Gr),2016,2015-2016,55507920.620000005,93.11,2016,86649348.51185979,64.06040157636336
8286,27580,Rio Iro,Choco,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,91198019.38,93.11,2016,142362547.12091863,64.06040157636336
8287,27580,Rio Iro,Choco,Metales Preciosos (Gr),PLATA,Plata (Gr),2016,2015-2016,130507.63,93.11,2016,203725.9005384599,64.06040157636336
8288,27580,Rio Iro,Choco,Metales Preciosos (Gr),PLATINO,Platino (Gr),2016,2015-2016,8604649.290000001,93.11,2016,13432087.65206195,64.06040157636336
8289,27600,Rio Quito,Choco,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,5392063817.08,93.11,2016,8417155816.065838,64.06040157636336
8290,27600,Rio Quito,Choco,Metales Preciosos (Gr),PLATA,Plata (Gr),2016,2015-2016,1329223.88,93.11,2016,2074954.0235327675,64.06040157636336
8291,27600,Rio Quito,Choco,Metales Preciosos (Gr),PLATINO,Platino (Gr),2016,2015-2016,117090168.05,93.11,2016,182780883.61719427,64.06040157636336
8292,27615,Riosucio - Choco,Choco,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,104892988.77,93.11,2016,163740760.57728434,64.06040157636336
8293,27615,Riosucio - Choco,Choco,Metales Preciosos (Gr),PLATA,Plata (Gr),2016,2015-2016,269118.06,93.11,2016,420100.48856655566,64.06040157636336
8294,27660,San Jose del Palmar,Choco,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,6898962.92,93.11,2016,10769465.61406749,64.06040157636336
8295,27660,San Jose del Palmar,Choco,Metales Preciosos (Gr),PLATA,Plata (Gr),2016,2015-2016,1061.32,93.11,2016,1656.7489024164965,64.06040157636336
8296,27745,Sipi,Choco,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,532269152.85,93.11,2016,830886381.839969,64.06040157636336
8297,27745,Sipi,Choco,Metales Preciosos (Gr),PLATA,Plata (Gr),2016,2015-2016,106245.62,93.11,2016,165852.2541001396,64.06040157636336
8298,27745,Sipi,Choco,Metales Preciosos (Gr),PLATINO,Platino (Gr),2016,2015-2016,5864322.100000001,93.11,2016,9154363.625100635,64.06040157636336
8299,27787,Tado,Choco,Materiales Construcción (M3),ARENAS,Arenas (M3),2016,2015-2016,20857526.01,93.11,2016,32559155.88530418,64.06040157636336
8300,27787,Tado,Choco,Materiales Construcción (M3),GRAVAS,Gravas (M3),2016,2015-2016,9690884.0,93.11,2016,15127729.083071636,64.06040157636336
8301,27787,Tado,Choco,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2016,2015-2016,7656011.0,93.11,2016,11951237.91235313,64.06040157636336
8302,27787,Tado,Choco,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,4336285586.37,93.11,2016,6769057763.712143,64.06040157636336
8303,27787,Tado,Choco,Metales Preciosos (Gr),PLATA,Plata (Gr),2016,2015-2016,3244207.37,93.11,2016,5064294.462988552,64.06040157636336
8304,27787,Tado,Choco,Metales Preciosos (Gr),PLATINO,Platino (Gr),2016,2015-2016,451583797.28,93.11,2016,704934384.06203,64.06040157636336
8305,27800,Unguia,Choco,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,1107293863.43,93.11,2016,1728515332.6896455,64.06040157636336
8306,27800,Unguia,Choco,Metales Preciosos (Gr),PLATA,Plata (Gr),2016,2015-2016,413445.93,93.11,2016,645400.1533336483,64.06040157636336
8307,27810,Union Panamericana,Choco,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,4763762654.31,93.11,2016,7436360898.598717,64.06040157636336
8308,27810,Union Panamericana,Choco,Metales Preciosos (Gr),PLATA,Plata (Gr),2016,2015-2016,2792759.93,93.11,2016,4359572.936287144,64.06040157636336
8309,27810,Union Panamericana,Choco,Metales Preciosos (Gr),PLATINO,Platino (Gr),2016,2015-2016,319421247.76,93.11,2016,498625109.8960613,64.06040157636336
8310,41001,Neiva,Huila,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2016,2015-2016,54880.0,93.11,2016,85669.14763183332,64.06040157636336
8311,41001,Neiva,Huila,Materiales Construcción (M3),ARENAS,Arenas (M3),2016,2015-2016,3675807.16,93.11,2016,5738033.277262936,64.06040157636336
8312,41001,Neiva,Huila,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2016,2015-2016,7917.0,93.11,2016,12358.64872086779,64.06040157636336
8313,41001,Neiva,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2016,2015-2016,8567223.97,93.11,2016,13373665.726692988,64.06040157636336
8314,41001,Neiva,Huila,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2016,2015-2016,151266.0,93.11,2016,236130.27124046825,64.06040157636336
8315,41001,Neiva,Huila,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2016,2015-2016,2391337.27,93.11,2016,3732941.428956546,64.06040157636336
8316,41001,Neiva,Huila,Rocas Ornamentales (M3),MARMOL,Rocas Ornamentales (M3),2016,2015-2016,295002.0,93.11,2016,460506.0111094404,64.06040157636336
8317,41016,Aipe,Huila,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2016,2015-2016,1693300.39,93.11,2016,2643287.191981613,64.06040157636336
8318,41016,Aipe,Huila,Otro Mineral No Metalico (Ton),ROCA FOSFORICA,Roca Fosforica (Ton),2016,2015-2016,57714959.02,93.11,2016,90094594.47612227,64.06040157636336
8319,41132,Campoalegre,Huila,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2016,2015-2016,455600.0,93.11,2016,711203.7839115025,64.06040157636336
8320,41132,Campoalegre,Huila,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2016,2015-2016,67437.0,93.11,2016,105270.96043819138,64.06040157636336
8321,41132,Campoalegre,Huila,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2016,2015-2016,1786060.0,93.11,2016,2788087.4238212868,64.06040157636336
8322,41298,Garzon,Huila,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2016,2015-2016,55316.0,93.11,2016,86349.75529159058,64.06040157636336
8323,41349,Hobo,Huila,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,781412.35,93.11,2016,1219805.5753186552,64.06040157636336
8324,41359,Isnos,Huila,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2016,2015-2016,16027.0,93.11,2016,25018.575603050154,64.06040157636336
8325,41396,La Plata,Huila,Materiales Construcción (M3),GRAVAs DE RIO,Gravas (M3),2016,2015-2016,39033.74,93.11,2016,60932.712002233915,64.06040157636336
8326,41483,Nataga,Huila,Rocas Ornamentales (M3),MARMOL,Rocas Ornamentales (M3),2016,2015-2016,422900.0,93.11,2016,660158.2094297068,64.06040157636336
8327,41483,Nataga,Huila,Rocas Ornamentales (M3),MARMOL (BLOQUE MENOR A 1 M3),Rocas Ornamentales (M3),2016,2015-2016,103781.0,93.11,2016,162004.9163698851,64.06040157636336
8328,41524,Palermo,Huila,Materiales Construcción (M3),ARENAS,Arenas (M3),2016,2015-2016,12598.0,93.11,2016,19665.814902803137,64.06040157636336
8329,41524,Palermo,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2016,2015-2016,12871.0,93.11,2016,20091.975203522714,64.06040157636336
8330,41524,Palermo,Huila,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2016,2015-2016,442099.29,93.11,2016,690128.8145579207,64.06040157636336
8331,41524,Palermo,Huila,Metales Preciosos (Gr),ORO,Oro (Gr),2016,2015-2016,16103700.23,93.11,2016,25138306.713240854,64.06040157636336
8332,41524,Palermo,Huila,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2016,2015-2016,1119721.35,93.11,2016,1747914.9715682527,64.06040157636336
8333,41524,Palermo,Huila,Otro Mineral No Metalico (Ton),DOLOMITA,Calizas (Ton),2016,2015-2016,12731889.98,93.11,2016,19874820.7421443,64.06040157636336
8334,41524,Palermo,Huila,Rocas Ornamentales (M3),MARMOL,Rocas Ornamentales (M3),2016,2015-2016,8163962.61,93.11,2016,12744163.95949084,64.06040157636336
8335,41524,Palermo,Huila,Rocas Ornamentales (M3),MARMOL (BLOQUE MAYOR O IGUAL A 1 M3),Rocas Ornamentales (M3),2016,2015-2016,43599.0,93.11,2016,68059.20494898508,64.06040157636336
8336,41524,Palermo,Huila,Rocas Ornamentales (M3),MARMOL (BLOQUE MENOR A 1 M3),Rocas Ornamentales (M3),2016,2015-2016,49431.0,93.11,2016,77163.11291160992,64.06040157636336
8337,41524,Palermo,Huila,Rocas Ornamentales (M3),MARMOL EN RAJÓN (RETAL DE MÁRMOL),Rocas Ornamentales (M3),2016,2015-2016,28971.0,93.11,2016,45224.50575877994,64.06040157636336
8338,41551,Pitalito,Huila,Materiales Construcción (M3),ARENAS,Arenas (M3),2016,2015-2016,240359.0,93.11,2016,375206.82681559445,64.06040157636336
8339,41551,Pitalito,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2016,2015-2016,2300609.0,93.11,2016,3591312.1731801094,64.06040157636336
8340,41551,Pitalito,Huila,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2016,2015-2016,757525.0,93.11,2016,1182516.7831597035,64.06040157636336
8341,41551,Pitalito,Huila,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2016,2015-2016,348500.0,93.11,2016,544017.8197830523,64.06040157636336
8342,41551,Pitalito,Huila,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2016,2015-2016,87863.95,93.11,2016,137157.97565717966,64.06040157636336
8343,41551,Pitalito,Huila,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2016,2015-2016,1279187.0,93.11,2016,1996845.115738374,64.06040157636336
8344,41615,Rivera,Huila,Materiales Construcción (M3),ARENAS,Arenas (M3),2016,2015-2016,2715287.91,93.11,2016,4238637.041266803,64.06040157636336
8345,41615,Rivera,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2016,2015-2016,7215483.13,93.11,2016,11263562.126439007,64.06040157636336
8346,41668,San Agustin,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2016,2015-2016,376941.0,93.11,2016,588414.9813682741,64.06040157636336
8347,41668,San Agustin,Huila,Materiales Construcción (M3),GRAVAs DE RIO,Gravas (M3),2016,2015-2016,88970.0,93.11,2016,138884.549285791,64.06040157636336
8348,41668,San Agustin,Huila,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2016,2015-2016,249337.04,93.11,2016,389221.7873513908,64.06040157636336
8349,41668,San Agustin,Huila,Rocas Ornamentales (M3),MARMOL,Rocas Ornamentales (M3),2016,2015-2016,114588.5,93.11,2016,178875.71289012994,64.06040157636336
