Código DANE,Municipio,Departamento,clasificacion,Recurso Natural,min agrupado,Periodo,Año Liquidado,Regalías causadas,Regalías causadas 2024
19256,El Tambo - Cauca,Cauca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2019-2020,2020.0,325162.0,431419.17764932563
19256,El Tambo - Cauca,Cauca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2021-2022,2021.0,287751.0,375702.19681456196
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,2013.0,325512169.79,574369455.7780756
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,2014.0,111438497.76,192902336.74594268
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2015-2016,2015.0,1542473436.0,2575838991.2200804
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2015-2016,2016.0,63262168.96,98949073.35799205
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2017-2018,2017.0,133878277.11,198020796.0862335
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2017-2018,2018.0,326573205.96,464049338.88579446
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2019-2020,2019.0,464441733.29,639629155.086988
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2019-2020,2020.0,112268004.72,148955198.55528325
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2021-2022,2021.0,135452677.89,176853837.68497154
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2021-2022,2022.0,96100582.16,118795190.5131963
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2023-2024,2023.0,319967222.74,349646004.2509942
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2023-2024,2024.0,146186761.25,146186761.25
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2013-2014,2013.0,67384.65,118900.88402306213
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2013-2014,2014.0,31632.89,54757.18465057818
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2015-2016,2015.0,4053040.69,6768337.138678307
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2015-2016,2016.0,81802.04,127947.49515956844
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2017-2018,2017.0,3062368.6,4529582.253162926
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2017-2018,2018.0,4121379.8600000003,5856339.602963269
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2019-2020,2019.0,859606.94,1183850.677768
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2019-2020,2020.0,235045.13,311853.71198073216
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2021-2022,2021.0,115959.98,151403.18966249525
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2021-2022,2022.0,43407.47,53658.349954223144
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2023-2024,2023.0,2009316.71,2195692.2740712524
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2023-2024,2024.0,18715.05,18715.05
19256,El Tambo - Cauca,Cauca,Metales Preciosos (Gr),PLATINO,Platino (Gr),2015-2016,2015.0,5164502.7,8624412.657257184
19256,El Tambo - Cauca,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2013-2014,2013.0,7406.0,13067.960538116591
19256,El Tambo - Cauca,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2017-2018,2017.0,6485.0,9592.033079153689
19256,El Tambo - Cauca,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2015-2016,2016.0,48409.0,75717.06394094265
19256,El Tambo - Cauca,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2017-2018,2018.0,712390.0,1012281.7870408584
19256,El Tambo - Cauca,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2019-2020,2019.0,584927.0,805561.4643999999
19256,El Tambo - Cauca,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2019-2020,2020.0,124188.0,164770.43699421964
19256,El Tambo - Cauca,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2021-2022,2021.0,442615.0,577900.4342055365
19300,Guachene,Cauca,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2013-2014,2013.0,8293.74,14634.38658295964
19300,Guachene,Cauca,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2015-2016,2016.0,6486.0,10144.825894378195
19300,Guachene,Cauca,Materiales Construcción (M3),ARENAS,Arenas (M3),2015-2016,2016.0,187985.0,294029.4628052243
19300,Guachene,Cauca,Materiales Construcción (M3),ARENAS,Arenas (M3),2017-2018,2017.0,201120.0,297478.7498657502
19300,Guachene,Cauca,Materiales Construcción (M3),ARENAS,Arenas (M3),2017-2018,2018.0,186438.0,264922.0115559224
19300,Guachene,Cauca,Materiales Construcción (M3),ARENAS,Arenas (M3),2019-2020,2019.0,258274.0,355694.95279999997
19300,Guachene,Cauca,Materiales Construcción (M3),ARENAS,Arenas (M3),2021-2022,2022.0,1766445.0,2183599.3663046407
19300,Guachene,Cauca,Materiales Construcción (M3),ARENAS,Arenas (M3),2023-2024,2023.0,2105200.0,2300469.2850908516
19300,Guachene,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2015-2016,2016.0,803879.0,1257356.2280522431
19300,Guachene,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,2017.0,2624115.98,3881358.100801203
19300,Guachene,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,2018.0,2148028.0,3052274.20718118
19300,Guachene,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,2019.0,344485.0,474424.74199999997
19300,Guachene,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,2020.0,790978.0,1049455.5892100192
19300,Guachene,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,2021.0,609761.0,796134.6693211982
19300,Guachene,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,2022.0,1574383.72,1946181.9039439908
19300,Guachene,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2023-2024,2023.0,6576771.2,7186804.170943426
19300,Guachene,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2013-2014,2014.0,757277.0,1310862.0970336853
19300,Guachene,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2015-2016,2015.0,19172144.0,32016341.356614526
19300,Guachene,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2015-2016,2016.0,4103108.99,6417719.138021579
19300,Guachene,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2017-2018,2017.0,10882055.96,16095765.726680271
19300,Guachene,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CAOLINITICA,Arcillas (Ton),2017-2018,2018.0,709766.0,1008553.1729261245
19300,Guachene,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2013-2014,2014.0,199840.0,345927.15937657113
19300,Guachene,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2017-2018,2017.0,7353575.0,10876751.680807648
19300,Guachene,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2019-2020,2020.0,6956044.0,9229155.873603081
19300,Guachene,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2021-2022,2021.0,2394430.0,3126288.3921122486
19300,Guachene,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2021-2022,2022.0,10482941.0,12958537.245489635
19300,Guachene,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2023-2024,2023.0,12472880.0,13629810.629215267
19300,Guachene,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2013-2014,2013.0,3316354.28,5851740.05690711
19300,Guachene,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2013-2014,2014.0,1977545.0,3423171.158873806
19300,Guachene,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2015-2016,2016.0,37186079.0,58163166.38137422
19300,Guachene,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2017-2018,2017.0,4626319.0,6842838.069809902
19300,Guachene,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2017-2018,2018.0,4263413.0,6058163.829550144
19300,Guachene,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2019-2020,2019.0,13009287.0,17916390.0564
19300,Guachene,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2019-2020,2020.0,9416163.0,12493198.153757226
19300,Guachene,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2021-2022,2021.0,6433753.0,8400231.922260143
19300,Guachene,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2021-2022,2022.0,22638924.0,27985213.29575442
19300,Guachene,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2023-2024,2023.0,18537954.0,20257454.77172102
19318,Guapi,Cauca,Hierro (Ton),HIERRO,Hierro (Ton),2013-2014,2013.0,24509.0,43246.37386290839
19318,Guapi,Cauca,Materiales Construcción (M3),ARENAS,Arenas (M3),2019-2020,2020.0,60829.0,80706.83892100192
19318,Guapi,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2013-2014,2013.0,22958.0,40509.61896220371
19318,Guapi,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,2017.0,47646.0,70473.70980560627
19318,Guapi,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,2018.0,133221.0,189302.47750722244
19318,Guapi,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,2019.0,34635.0,47699.322
19318,Guapi,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,2020.0,173988.0,230844.19421965315
19318,Guapi,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,2021.0,171010.0,223279.26810769812
19318,Guapi,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,2022.0,28784.61,35582.23219818688
19318,Guapi,Cauca,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2013-2014,2014.0,21184.0,36669.94067370538
19318,Guapi,Cauca,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2015-2016,2015.0,34157.0,57040.16054322784
19318,Guapi,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,2013.0,326205394.82,575592658.226911
19318,Guapi,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,2014.0,328894790.49,569323661.9693666
19318,Guapi,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2015-2016,2015.0,2449633765.94,4090742842.7944317
19318,Guapi,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2015-2016,2016.0,7523674209.7,11767863851.90101
19318,Guapi,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2017-2018,2017.0,3509521520.37,5190970935.295419
19318,Guapi,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2017-2018,2018.0,103858252.6,147579019.27437058
19318,Guapi,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2021-2022,2021.0,178314412.32,232816276.68477815
19318,Guapi,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2021-2022,2022.0,177268205.67,219130933.35313165
19318,Guapi,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2023-2024,2023.0,801778917.5400001,876148476.7405285
19318,Guapi,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2023-2024,2024.0,339064450.15,339064450.15
19318,Guapi,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2015-2016,2016.0,550268.3300000001,860680.9132038616
19318,Guapi,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2021-2022,2021.0,279965.73,365537.35623435717
19318,Guapi,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2021-2022,2022.0,253403.8,313246.3094515753
19318,Guapi,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2023-2024,2023.0,739816.36,808438.5392303419
19318,Guapi,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2023-2024,2024.0,281176.74,281176.74
19318,Guapi,Cauca,Metales Preciosos (Gr),PLATINO,Platino (Gr),2013-2014,2013.0,33928524.72,59867218.76282382
19318,Guapi,Cauca,Metales Preciosos (Gr),PLATINO,Platino (Gr),2013-2014,2014.0,44287036.15,76661772.48086978
19318,Guapi,Cauca,Metales Preciosos (Gr),PLATINO,Platino (Gr),2015-2016,2015.0,3721091.71,6214002.065007881
19318,Guapi,Cauca,Metales Preciosos (Gr),PLATINO,Platino (Gr),2015-2016,2016.0,4248497.1,6645122.3238160135
19318,Guapi,Cauca,Metales Preciosos (Gr),PLATINO,Platino (Gr),2017-2018,2017.0,25138073.740000002,37181994.58138546
19318,Guapi,Cauca,Metales Preciosos (Gr),PLATINO,Platino (Gr),2017-2018,2018.0,3656422.91,5195651.704139496
19318,Guapi,Cauca,Otro Mineral Metalico (Kg),CROMO - CROMITA,Otro Min met (Kg),2013-2014,2013.0,1626456.0,2869897.7619474693
19318,Guapi,Cauca,Otro Mineral Metalico (Kg),CROMO - CROMITA,Otro Min met (Kg),2013-2014,2014.0,631176.0,1092578.6666666667
19355,Inza,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,2017.0,720030.0,1065004.0983782622
19355,Inza,Cauca,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2015-2016,2015.0,2542477.38,4245786.161920698
19392,La Sierra,Cauca,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2013-2014,2013.0,146224.06,258013.80580653422
19392,La Sierra,Cauca,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2013-2014,2014.0,135438.99,234447.6835444947
19392,La Sierra,Cauca,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2015-2016,2015.0,81961.2,136870.33423062932
19392,La Sierra,Cauca,Materiales Construcción (M3),ARENAS,Arenas (M3),2013-2014,2013.0,12809.0,22601.60768737988
19392,La Sierra,Cauca,Materiales Construcción (M3),ARENAS,Arenas (M3),2023-2024,2023.0,419424.4,458328.40092041576
19392,La Sierra,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2015-2016,2016.0,34727.97,54318.41031686542
19392,La Sierra,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,2022.0,436919.6,540100.2361726954
19392,La Sierra,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2023-2024,2023.0,619698.4,677178.9545981116
19392,La Sierra,Cauca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2015-2016,2015.0,43142.0,72044.5766945556
19392,La Sierra,Cauca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2015-2016,2016.0,35946.0,56223.54480408859
19392,La Sierra,Cauca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2019-2020,2019.0,64783.0,89219.1476
19392,La Sierra,Cauca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2021-2022,2021.0,59197.0,77290.58437618506
19392,La Sierra,Cauca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2021-2022,2022.0,14859.0,18368.023337222872
19392,La Sierra,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,2013.0,77156.25,136142.96925048044
19392,La Sierra,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,2014.0,15529501.440000001,26881887.1080543
19392,La Sierra,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2015-2016,2015.0,2279181.21,3806097.2019061474
19392,La Sierra,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2017-2018,2018.0,26054909.82,37023134.34183244
19392,La Sierra,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2019-2020,2019.0,135668264.81,186842334.296332
19392,La Sierra,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2019-2020,2020.0,100952730.02000001,133942292.66237378
19392,La Sierra,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2021-2022,2021.0,369253516.94,482115987.419196
19392,La Sierra,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2021-2022,2022.0,354203778.65999997,437850681.24095863
19392,La Sierra,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2023-2024,2023.0,235389999.77,257223762.34487346
19392,La Sierra,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2013-2014,2014.0,266296.7,460965.0769733534
19392,La Sierra,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2019-2020,2020.0,50500.44,67003.08860115607
19392,La Sierra,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2021-2022,2021.0,8282325.73,10813821.573147517
19392,La Sierra,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2021-2022,2022.0,34495222.019999996,42641432.33636478
19392,La Sierra,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2023-2024,2023.0,8208528.960000001,8969916.752925493
19392,La Sierra,Cauca,Metales Preciosos (Gr),PLATINO,Platino (Gr),2013-2014,2014.0,2595625.57,4493081.366269482
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2015-2016,2015.0,15721.0,26253.13592821632
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2015-2016,2016.0,7679.0,12010.810675752413
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2017-2018,2017.0,23500.0,34759.10213725701
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2017-2018,2018.0,7800.0,11083.532810565413
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2019-2020,2019.0,18275.0,25168.33
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CAOLINITICA,Arcillas (Ton),2015-2016,2015.0,57502.0,96024.92348732872
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CAOLINITICA,Arcillas (Ton),2015-2016,2016.0,163893.0,256346.89335604772
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CAOLINITICA,Arcillas (Ton),2017-2018,2018.0,547657.0,778201.8369789517
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CAOLINITICA,Arcillas (Ton),2019-2020,2019.0,1789294.0,2464215.6968
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CAOLINITICA,Arcillas (Ton),2019-2020,2020.0,609554.0,808745.4420038534
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CAOLINITICA,Arcillas (Ton),2021-2022,2021.0,441590.0,576562.1425862722
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CAOLINITICA,Arcillas (Ton),2023-2024,2023.0,36313.0,39681.23748313893
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2015-2016,2015.0,13912.0,23232.21341093731
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2015-2016,2016.0,46900.0,73356.81998864282
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2017-2018,2017.0,668520.0,988815.1047148535
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2017-2018,2018.0,33386.0,47440.36236070986
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2019-2020,2019.0,1244646.0,1714126.4712
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2019-2020,2020.0,779133.0,1033739.8531791905
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2021-2022,2021.0,209310.0,273285.6769055745
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2015-2016,2015.0,29236.0,48822.382927125014
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2015-2016,2016.0,29473.0,46099.05235661556
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2017-2018,2018.0,2163.0,3073.548906314486
19392,La Sierra,Cauca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2023-2024,2023.0,199360.0,217851.7749742125
19397,La Vega - Cauca,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,2013.0,850785.0,1501218.5803971812
19397,La Vega - Cauca,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,2014.0,1266956.0,2193126.952237305
19397,La Vega - Cauca,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2015-2016,2015.0,1897405.0,3168553.6146477507
19397,La Vega - Cauca,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2015-2016,2016.0,153343686.31,239846592.60208064
19397,La Vega - Cauca,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2015-2016,2016.0,340967.85,533311.6672572402
19418,Lopez,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,2013.0,272424421.86,480695597.41908
19418,Lopez,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,2014.0,254653502.73,440810462.49340874
19418,Lopez,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2015-2016,2015.0,10737413.21,17930842.091441736
19418,Lopez,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2015-2016,2016.0,36308956.01,56791248.400876775
19418,Lopez,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2017-2018,2017.0,84975673.3,125688430.1028461
19418,Lopez,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2017-2018,2018.0,860328651.49,1222497543.1613991
19418,Lopez,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2019-2020,2019.0,123605827.5,170229945.633
19418,Lopez,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2021-2022,2022.0,19300086.45,23857893.419746883
19418,Lopez,Cauca,Metales Preciosos (Gr),ORO,Oro (Gr),2023-2024,2023.0,71742991.42,78397562.31343648
19418,Lopez,Cauca,Metales Preciosos (Gr),PLATA,Plata (Gr),2023-2024,2023.0,139383.8,152312.44097437116
19418,Lopez,Cauca,Metales Preciosos (Gr),PLATINO,Platino (Gr),2013-2014,2014.0,679265.49,1175822.565143288
19418,Lopez,Cauca,Metales Preciosos (Gr),PLATINO,Platino (Gr),2017-2018,2018.0,16325639.290000001,23198174.19540652
19418,Lopez,Cauca,Metales Preciosos (Gr),PLATINO,Platino (Gr),2019-2020,2019.0,2034999.6,2802601.44912
19450,Mercaderes,Cauca,Materiales Construcción (M3),ARENAS,Arenas (M3),2015-2016,2016.0,464480.0,726498.4168086315
19450,Mercaderes,Cauca,Materiales Construcción (M3),ARENAS,Arenas (M3),2017-2018,2017.0,2427110.0,3589964.442057781
19450,Mercaderes,Cauca,Materiales Construcción (M3),ARENAS,Arenas (M3),2017-2018,2018.0,3641028.0,5173776.0643829955
19450,Mercaderes,Cauca,Materiales Construcción (M3),ARENAS,Arenas (M3),2019-2020,2019.0,6304887.0,8683090.3764
19450,Mercaderes,Cauca,Materiales Construcción (M3),ARENAS,Arenas (M3),2021-2022,2021.0,528706.0,690305.1793704968
19450,Mercaderes,Cauca,Materiales Construcción (M3),ARENAS,Arenas (M3),2021-2022,2022.0,1308192.93,1617128.896145768
19450,Mercaderes,Cauca,Materiales Construcción (M3),ARENAS,Arenas (M3),2023-2024,2023.0,5272952.18,5762048.514080774
19450,Mercaderes,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,2017.0,12892042.39,19068758.220930085
19450,Mercaderes,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,2018.0,16830512.0,23915581.02187371
19450,Mercaderes,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,2019.0,7189892.0,9901919.2624
19450,Mercaderes,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,2021.0,2122225.0,2770883.8357982556
19450,Mercaderes,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,2022.0,2372263.05,2932484.222655058
19450,Mercaderes,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2023-2024,2023.0,10126518.27,11065810.490711734
19450,Mercaderes,Cauca,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2013-2014,2013.0,704141.0,1242463.786290839
19450,Mercaderes,Cauca,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2013-2014,2014.0,3820080.0,6612637.224736048
19450,Mercaderes,Cauca,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2015-2016,2016.0,2890318.93,4520780.500165815
19455,Miranda,Cauca,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2015-2016,2015.0,35782.04,59753.88079059051
19455,Miranda,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2013-2014,2014.0,1027771.0,1779092.7868275514
19455,Miranda,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,2018.0,673005.0,956317.0511762277
19455,Miranda,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,2019.0,192414.0,264992.5608
19455,Miranda,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,2020.0,3463222.0,4594941.559152216
19455,Miranda,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,2021.0,4850717.0,6333340.398558969
19455,Miranda,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,2022.0,6775421.15,8375468.995404363
19455,Miranda,Cauca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2023-2024,2023.0,1280105.02,1398842.0483567405
